所属大类	专栏名	名称	价格	下载量	星级	评论数	收藏数	点赞数	图片信息	图片id	作者	上线时间	版本
主题	精选_主题_主题人气榜	勿念 没有故事没有你	300	72539	4.0	39	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200701152800116/preview/preview_lockscreen_0_THUMB_3_0.webp		糯米圆子	2020-07-01	3.0.1
主题	精选_主题_主题人气榜	凝视世界的深渊 动态	320	82705	3.3	78	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/09/20200924095632350/preview/preview_lockscreen_0_THUMB_3_0.webp		萌跃文化	2020-08-12	3.0.2
主题	精选_主题_主题人气榜	浮世绘 日落成诗	400	110703	4.5	90	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200728204003829/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-06-30	3.0.2
主题	精选_主题_主题人气榜	魔道祖师动画 浮生	400	366817	4.5	378	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/08/20190816204401469/preview/preview_lockscreen_0_THUMB_3_0.webp		DC设计	2019-06-15	3.0.2
主题	精选_主题_主题人气榜	专属OS X	300	3883681	2.7	2757	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2019/01/20190129105423766/preview/preview_lockscreen_0_THUMB_3_0.webp		掌盟创意	2018-01-03	3.0.2
主题	精选_主题_主题人气榜	坠入世间温柔 多图	400	73649	3.8	43	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/08/20200801103404433/preview/preview_lockscreen_0_THUMB_3_0.webp		猫鱼文化	2020-08-01	3.0.1
主题	精选_主题_主题人气榜	音效亲一下机主解锁 三团	600	263425	2.5	130	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/06/20200604202815382/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-03-26	3.0.2
主题	精选_主题_主题人气榜	浮世绘 我的故事	300	43769	4.7	50	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200720084043818/preview/preview_lockscreen_0_THUMB_3_0.webp		糯米圆子	2020-07-20	3.0.1
主题	精选_主题_主题人气榜	炫彩充电 可惜不是你	300	3396173	2.5	512	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/09/20200903162733938/preview/preview_lockscreen_0_THUMB_3_0.webp		萝卜特	2019-10-22	3.0.6
主题	精选_主题_主题人气榜	动态音效 终于失去	400	37313	4.2	17	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200730144842074/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-07-30	3.0.1
主题	精选_主题_主题人气榜	拾光小熊 动态键盘	400	71191	4.5	34	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200730105359012/preview/preview_lockscreen_0_THUMB_3_0.webp		bokemo	2020-07-30	3.0.1
主题	精选_主题_主题人气榜	你的愿望 我听到了	400	197752	3.9	96	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/06/20200630151631107/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-03-26	3.0.2
主题	精选_主题_主题人气榜	多换图 超萌表情包	400	183988	4.3	67	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/06/20200604201215702/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-02-17	3.0.2
主题	精选_主题_主题人气榜	愿我们都被温柔以待	300	36408	4.8	18	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200720084548260/preview/preview_lockscreen_0_THUMB_3_0.webp		糯米圆子	2020-07-20	3.0.1
主题	精选_主题_主题人气榜	浮世绘 海蓝时见鲸	400	36197	4.4	33	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200730150104847/preview/preview_lockscreen_0_THUMB_3_0.webp		JOY	2020-07-30	3.0.1
主题	精选_主题_主题人气榜	钢琴弹奏 揽星河入梦	400	589317	3.3	195	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200715110345587/preview/preview_lockscreen_0_THUMB_3_0.webp		JOY	2020-05-08	3.0.2
主题	精选_主题_主题人气榜	超级充电跑马灯	400	146507	1.6	11	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/08/20200811120403086/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-08-11	3.0.1
主题	精选_主题_主题人气榜	仅剩的温柔 自定计时	400	33520	4.5	25	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200723183307318/preview/preview_lockscreen_0_THUMB_3_0.webp		萌星球	2020-07-23	3.0.1
主题	精选_主题_主题人气榜	浮世绘 鲸落	400	41706	4.8	36	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200723142049728/preview/preview_lockscreen_0_THUMB_3_0.webp		Aafont	2020-07-23	3.0.1
主题	精选_主题_主题人气榜	落入凡间的心动	300	76536	4.3	229	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200708151734090/preview/preview_lockscreen_0_THUMB_3_0.webp		糯米圆子	2020-06-23	3.0.2
主题	精选_主题_主题人气榜	多换图 奶茶彩虹少女	400	82747	3.6	31	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200730082408211/preview/preview_lockscreen_0_THUMB_3_0.webp		朵朵云	2020-07-30	3.0.1
主题	精选_主题_主题人气榜	海蓝时见鲸 多动态	400	473829	3.8	116	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/08/20200819122051324/preview/preview_lockscreen_0_THUMB_3_0.webp		Super	2019-11-12	3.0.5
主题	精选_主题_主题人气榜	可爱的罗熙殿下	400	333218	3.1	89	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200313210045394/preview/preview_lockscreen_0_THUMB_3_0.webp		达众科技	2020-03-13	3.0.1
主题	精选_主题_主题人气榜	变身动画地狱之眼	400	322051	4.6	49	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200713142032899/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-05-07	3.0.2
主题	精选_主题_主题人气榜	难免落俗 但浪漫不死	400	48049	3.6	35	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/06/20200630160119939/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-06-30	3.0.1
主题	精选_主题_主题人气榜	简色调	400	51939	4.5	51	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200724130112971/preview/preview_lockscreen_0_THUMB_3_0.webp		牛奶咖啡	2020-07-24	3.0.1
主题	精选_主题_主题人气榜	蜜糖拟态计划表	400	191448	4.5	162	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200714145220860/preview/preview_lockscreen_0_THUMB_3_0.webp		可爱熊	2020-06-11	3.0.2
主题	精选_主题_主题人气榜	钢琴密码 小兔欧尼	400	144379	4.5	168	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200701125826529/preview/preview_lockscreen_0_THUMB_3_0.webp		bokemo	2020-06-09	3.0.2
主题	精选_主题_主题人气榜	软咩羊娃娃机	400	595987	4.4	188	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200707113814115/preview/preview_lockscreen_0_THUMB_3_0.webp		JOY	2020-04-01	3.0.2
主题	精选_主题_主题人气榜	甜味专属快乐 多图切换	400	29223	4.6	67	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200704122036097/preview/preview_lockscreen_0_THUMB_3_0.webp		猫狗俱乐部	2020-07-04	3.0.1
主题	精选_主题_主题人气榜	日系街道 青栀	400	49966	4.7	31	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200715164305294/preview/preview_lockscreen_0_THUMB_3_0.webp		幻灵文化	2020-07-15	3.0.1
主题	精选_主题_主题人气榜	为你明灯三千 动态	400	82594	4.7	106	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200710171030582/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-07-10	3.0.1
主题	精选_主题_主题人气榜	当代仙女图鉴	400	28466	4.7	35	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/08/20200808173011844/preview/preview_lockscreen_0_THUMB_3_0.webp		废柴家族	2020-07-30	3.0.1
主题	精选_主题_主题人气榜	充电特效 我爱你	400	48412	4.4	35	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/08/20200805154809676/preview/preview_lockscreen_0_THUMB_3_0.webp		酷盟	2020-07-21	3.0.2
主题	精选_主题_主题人气榜	动画锁屏 有凤来仪	300	179247	3.9	149	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/01/20200122180844032/preview/preview_lockscreen_0_THUMB_3_0.webp		幻灵文化	2020-01-22	3.0.1
主题	精选_主题_主题人气榜	秋冬冗长 你我皆好	400	172547	3.9	58	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200727090843667/preview/preview_lockscreen_0_THUMB_3_0.webp		时创互联	2020-03-11	3.0.3
主题	精选_主题_主题人气榜	典藏守护灵 赵子龙	400	44868	4.7	23	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200721041002189/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-07-20	3.0.1
主题	精选_主题_主题人气榜	故事讲给你听	400	105920	3.8	22	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/08/20200817105835583/preview/preview_lockscreen_0_THUMB_3_0.webp		bokemo	2020-07-01	3.0.1
主题	精选_主题_主题人气榜	超炫充电 善恶之间	400	142336	3.6	17	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/08/20200815082432824/preview/preview_lockscreen_0_THUMB_3_0.webp		bokemo	2020-07-18	3.0.2
主题	精选_主题_主题人气榜	不期而遇的小温柔	400	113719	4.6	55	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200721024445920/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-06-10	3.0.2
主题	精选_主题_主题人气榜	不再等你了 充电特效	400	171185	3.6	86	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200417090923767/preview/preview_lockscreen_0_THUMB_3_0.webp		萌跃文化	2020-04-17	3.0.1
主题	精选_主题_主题人气榜	魔道祖师动画 可爱	400	469411	4.6	226	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200711121316299/preview/preview_lockscreen_0_THUMB_3_0.webp		DC设计	2019-07-24	3.0.2
主题	精选_主题_主题人气榜	换装 小仙女的衣柜	400	1370418	4.2	218	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200703121941681/preview/preview_lockscreen_0_THUMB_3_0.webp		糯米圆子	2020-03-27	3.0.2
主题	精选_主题_主题人气榜	简以时光	300	127814	4.2	177	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/09/20200912192212155/preview/preview_lockscreen_0_THUMB_3_0.webp		Nineteen	2020-06-29	3.0.4
主题	精选_主题_主题人气榜	充电特效 赛博忍武士	400	185707	3.9	33	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/05/20200525150920750/preview/preview_lockscreen_0_THUMB_3_0.webp		乐享互动	2020-05-25	3.0.1
主题	精选_主题_主题人气榜	尊享 Phone X Watch	400	5576663	4.2	12564	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/01/20200104181416834/preview/preview_lockscreen_0_THUMB_3_0.webp		彩虹糖	2017-11-03	3.0.7
主题	精选_主题_主题人气榜	钢琴 耀眼星河不及你	400	193768	3.3	104	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200709112315378/preview/preview_lockscreen_0_THUMB_3_0.webp		朵朵云	2020-05-24	3.0.2
主题	精选_主题_主题人气榜	要星光要月亮也要你	300	126625	3.7	53	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/05/20200515163654564/preview/preview_lockscreen_0_THUMB_3_0.webp		以品字库	2020-04-18	3.0.1
主题	精选_主题_主题人气榜	善恶双换图倒计时	400	70015	4.3	32	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200730174438121/preview/preview_lockscreen_0_THUMB_3_0.webp		嗨嗨嗨	2020-07-30	3.0.1
主题	精选_主题_主题人气榜	治愈系 萌宠三换图	300	34630	4.5	25	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200717142250946/preview/preview_lockscreen_0_THUMB_3_0.webp		朵朵云	2020-07-17	3.0.1
主题	精选_主题_主题人气榜	个性时间锁屏	300	172148	3.3	87	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2019/11/20191112154630423/preview/preview_lockscreen_0_THUMB_3_0.webp		牛奶咖啡	2019-11-12	3.0.1
主题	精选_主题_主题人气榜	小宝藏 拼图游戏	400	131499	3.9	28	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200707145216537/preview/preview_lockscreen_0_THUMB_3_0.webp		好奇猫	2020-07-07	3.0.1
主题	精选_主题_主题人气榜	三团 别怂快动他手机	400	77619	3.9	35	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/06/20200619093346369/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-06-10	3.0.2
主题	精选_主题_主题人气榜	浮世绘 午夜零时的吻	400	37466	4.8	32	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/08/20200801105726400/preview/preview_lockscreen_0_THUMB_3_0.webp		牛奶咖啡	2020-08-01	3.0.1
主题	精选_主题_主题人气榜	一切都和原来一样	400	66095	4.3	83	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200713133831648/preview/preview_lockscreen_0_THUMB_3_0.webp		萌跃文化	2020-07-02	3.0.2
主题	精选_主题_主题人气榜	时尚OS13首发版	400	313021	3.1	82	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/08/20190824173734527/preview/preview_lockscreen_0_THUMB_3_0.webp		惊艳时光	2019-08-24	3.0.1
主题	精选_主题_主题人气榜	切换计时 小可爱便签	400	73955	3.5	103	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/06/20200618174105580/preview/preview_lockscreen_0_THUMB_3_0.webp		萌星球	2020-06-18	3.0.1
主题	精选_主题_主题人气榜	治愈小仙女	400	651221	4.1	129	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/09/20200928125513265/preview/preview_lockscreen_0_THUMB_3_0.webp		大魔王	2019-11-13	3.0.2
主题	精选_主题_主题人气榜	钢琴弹奏 所念皆星河	400	1200260	3.8	913	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200411104059951/preview/preview_lockscreen_0_THUMB_3_0.webp		Aafont	2020-03-24	3.0.3
主题	精选_主题_主题人气榜	横竖多图 你的小宝藏	400	127044	4.4	82	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200707093023750/preview/preview_lockscreen_0_THUMB_3_0.webp		朵朵云	2020-04-26	3.0.2
主题	精选_主题_主题人气榜	汤圆酱 别看爸爸手机	400	202475	3.2	51	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/09/20200923091439614/preview/preview_lockscreen_0_THUMB_3_0.webp		柚子茶	2020-04-21	3.0.2
主题	精选_主题_主题收藏量top100	一切都和原来一样	400	66095	4.3	83	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200713133831648/preview/preview_lockscreen_0_THUMB_3_0.webp		萌跃文化	2020-07-02	3.0.2
主题	精选_主题_主题收藏量top100	动态 感谢你曾经来过	400	530613	4.5	160	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/08/20200826105316416/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-07-03	3.0.3
主题	精选_主题_主题收藏量top100	浮世绘 万河归海	400	131596	4.3	108	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200710171723075/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-07-10	3.0.1
主题	精选_主题_主题收藏量top100	超级充电 没有故事没有你	400	2630200	2.5	1101	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/05/20200513165439838/preview/preview_lockscreen_0_THUMB_3_0.webp		幻灵文化	2020-01-17	3.0.5
主题	精选_主题_主题收藏量top100	百变可爱小怪兽	400	693526	4.3	208	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200723121014420/preview/preview_lockscreen_0_THUMB_3_0.webp		醉青梅	2020-04-20	3.0.3
主题	精选_主题_主题收藏量top100	钢琴弹奏 所念皆星河	400	1200260	3.8	913	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200411104059951/preview/preview_lockscreen_0_THUMB_3_0.webp		Aafont	2020-03-24	3.0.3
主题	精选_主题_主题收藏量top100	人间小宝藏 多图	400	659557	4.1	404	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/06/20200622142005000/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-03-22	3.0.2
主题	精选_主题_主题收藏量top100	多换图 质感小怪兽	400	488393	3.8	237	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/05/20200512162004081/preview/preview_lockscreen_0_THUMB_3_0.webp		好奇猫	2020-05-12	3.0.1
主题	精选_主题_主题收藏量top100	动态充电 柠檬之恋	300	432821	3.9	167	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/06/20200620202209764/preview/preview_lockscreen_0_THUMB_3_0.webp		幻灵文化	2020-05-10	3.0.3
主题	精选_主题_主题收藏量top100	落入凡间的天使	400	468202	4.1	910	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/08/20200817110338332/preview/preview_lockscreen_0_THUMB_3_0.webp		糯米圆子	2020-06-30	3.0.1
主题	精选_主题_主题收藏量top100	晚安星球 充电特效	400	455209	4.2	517	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/06/20200623091654291/preview/preview_lockscreen_0_THUMB_3_0.webp		猫狗俱乐部	2020-03-28	3.0.2
主题	精选_主题_主题收藏量top100	钢琴弹奏 揽星河入梦	400	589317	3.3	195	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200715110345587/preview/preview_lockscreen_0_THUMB_3_0.webp		JOY	2020-05-08	3.0.2
主题	精选_主题_主题收藏量top100	换装 小仙女的衣柜	400	1370418	4.2	218	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200703121941681/preview/preview_lockscreen_0_THUMB_3_0.webp		糯米圆子	2020-03-27	3.0.2
主题	精选_主题_主题收藏量top100	动态音效 我没爱过	600	352833	3.7	168	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/06/20200604202343304/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-03-26	3.0.2
主题	精选_主题_主题收藏量top100	终于还是弄丢了你	400	345119	4.2	157	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200711121651457/preview/preview_lockscreen_0_THUMB_3_0.webp		Young	2020-03-21	3.0.2
主题	精选_主题_主题收藏量top100	软咩羊娃娃机	400	595987	4.4	188	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200707113814115/preview/preview_lockscreen_0_THUMB_3_0.webp		JOY	2020-04-01	3.0.2
主题	精选_主题_主题收藏量top100	从没爱过 动态换图	400	168764	4.6	99	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/06/20200630155854649/preview/preview_lockscreen_0_THUMB_3_0.webp		朵朵云	2020-06-30	3.0.1
主题	精选_主题_主题收藏量top100	星愿 小萌兔	400	247743	3.9	107	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200717131318327/preview/preview_lockscreen_0_THUMB_3_0.webp		朵朵云	2020-07-17	3.0.1
主题	精选_主题_主题收藏量top100	可爱为枪 充电特效	400	652962	4.3	235	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/06/20200630161859722/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-03-10	3.0.3
主题	精选_主题_主题收藏量top100	超级动态 爆款星空	400	443819	3.2	126	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/06/20200604204204382/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-04-18	3.0.2
主题	精选_主题_主题收藏量top100	我本恶魔 充电特效	300	874100	3.6	123	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200707092145622/preview/preview_lockscreen_0_THUMB_3_0.webp		朵朵云	2020-04-16	3.0.2
主题	精选_主题_主题收藏量top100	充电特效 心上的人	400	186900	4.6	157	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200720184110086/preview/preview_lockscreen_0_THUMB_3_0.webp		猫鱼文化	2020-07-20	3.0.1
主题	精选_主题_主题收藏量top100	可爱小熊和兔兔 动态	400	207869	4.8	194	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/06/20200623132406094/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-06-23	3.0.1
主题	精选_主题_主题收藏量top100	汤圆酱 偷看手机	400	4258726	2.8	962	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200716172204111/preview/preview_lockscreen_0_THUMB_3_0.webp		柚子茶	2019-09-06	3.0.3
主题	精选_主题_主题收藏量top100	倒计时草莓味	400	282140	4.4	158	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200312094958883/preview/preview_lockscreen_0_THUMB_3_0.webp		为则科技	2020-03-12	3.0.1
主题	精选_主题_主题收藏量top100	动态锁屏 鲸落	400	194055	4.6	88	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/06/20200624184636883/preview/preview_lockscreen_0_THUMB_3_0.webp		兔米米	2020-06-24	3.0.1
主题	精选_主题_主题收藏量top100	一直在你身边	400	182389	5.0	1012	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/09/20200904123317677/preview/preview_lockscreen_0_THUMB_3_0.webp		萌跃文化	2020-08-12	3.0.2
主题	精选_主题_主题收藏量top100	蜜糖拟态计划表	400	191448	4.5	162	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200714145220860/preview/preview_lockscreen_0_THUMB_3_0.webp		可爱熊	2020-06-11	3.0.2
主题	精选_主题_主题收藏量top100	动效充电 一纸荒年	400	238068	3.2	64	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/05/20200506110335820/preview/preview_lockscreen_0_THUMB_3_0.webp		幻灵文化	2020-04-30	3.0.2
主题	精选_主题_主题收藏量top100	音效 我要我觉得	400	1166744	3.8	714	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/01/20200109193445824/preview/preview_lockscreen_0_THUMB_3_0.webp		幻灵文化	2019-09-24	3.0.4
主题	精选_主题_主题收藏量top100	炫酷充电 有你的世界	400	189561	4.0	65	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200422105944983/preview/preview_lockscreen_0_THUMB_3_0.webp		幻灵文化	2020-04-22	3.0.1
主题	精选_主题_主题收藏量top100	眼里星河皆是你 动态	400	210676	4.3	149	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200715143105167/preview/preview_lockscreen_0_THUMB_3_0.webp		萌跃文化	2020-05-21	3.0.3
主题	精选_主题_主题收藏量top100	治愈小仙女	400	651221	4.1	129	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/09/20200928125513265/preview/preview_lockscreen_0_THUMB_3_0.webp		大魔王	2019-11-13	3.0.2
主题	精选_主题_主题收藏量top100	萌宠自动取款机 动态	400	525622	4.2	88	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200406150145041/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-04-06	3.0.1
主题	精选_主题_主题收藏量top100	不想长大 充电特效	400	181608	3.8	74	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200401185329400/preview/preview_lockscreen_0_THUMB_3_0.webp		猫鱼文化	2020-04-01	3.0.1
主题	精选_主题_主题收藏量top100	浮世绘 无问东西	400	107022	4.6	131	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200702154518079/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-07-02	3.0.1
主题	精选_主题_主题收藏量top100	熊熊拟态美	400	254207	4.3	210	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200716124538168/preview/preview_lockscreen_0_THUMB_3_0.webp		废柴家族	2020-05-06	3.0.2
主题	精选_主题_主题收藏量top100	动态爱哭的撒娇鬼	400	111580	4.6	72	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/08/20200817184121394/preview/preview_lockscreen_0_THUMB_3_0.webp		好奇猫	2020-06-24	3.0.1
主题	精选_主题_主题收藏量top100	浮世绘 日落成诗	400	110703	4.5	90	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200728204003829/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-06-30	3.0.2
主题	精选_主题_主题收藏量top100	钢琴 耀眼星河不及你	400	193768	3.3	104	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200709112315378/preview/preview_lockscreen_0_THUMB_3_0.webp		朵朵云	2020-05-24	3.0.2
主题	精选_主题_主题收藏量top100	不再等你了 充电特效	400	171185	3.6	86	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200417090923767/preview/preview_lockscreen_0_THUMB_3_0.webp		萌跃文化	2020-04-17	3.0.1
主题	精选_主题_主题收藏量top100	动态唯美 吻我至深	400	205496	4.3	91	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200716165913469/preview/preview_lockscreen_0_THUMB_3_0.webp		星雨晨狮	2020-06-14	3.0.2
主题	精选_主题_主题收藏量top100	萌爆兔兔取款机 双色动态	400	238869	4.6	71	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/07/20200727151820151/preview/preview_lockscreen_0_THUMB_3_0.webp		猫狗俱乐部	2020-07-27	3.0.1
主题	精选_主题_主题收藏量top100	我只爱你 横屏动态	300	252386	3.6	129	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/11/20191115174600584/preview/preview_lockscreen_0_THUMB_3_0.webp		猫鱼文化	2019-11-15	3.0.1
主题	精选_主题_主题收藏量top100	小恐龙通关游戏机	400	526676	4.0	51	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200704194916868/preview/preview_lockscreen_0_THUMB_3_0.webp		bokemo	2020-04-22	3.0.2
主题	精选_主题_主题收藏量top100	可爱的罗熙殿下	400	333218	3.1	89	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200313210045394/preview/preview_lockscreen_0_THUMB_3_0.webp		达众科技	2020-03-13	3.0.1
主题	精选_主题_主题收藏量top100	动态换装蝶舞伊人	400	372416	4.2	37	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200429175832060/preview/preview_lockscreen_0_THUMB_3_0.webp		本心科技	2020-04-29	3.0.1
主题	精选_主题_主题收藏量top100	不期而遇的小温柔	400	113719	4.6	55	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/07/20200721024445920/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-06-10	3.0.2
主题	精选_主题_主题收藏量top100	爱你的人会对你偏心	400	227690	4.5	158	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200316145015670/preview/preview_lockscreen_0_THUMB_3_0.webp		萌跃文化	2020-03-16	3.0.1
主题	精选_主题_主题收藏量top100	你的愿望 我听到了	400	197752	3.9	96	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/06/20200630151631107/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-03-26	3.0.2
